user_id,signup_date,segment,city_tier,preferred_device,lifetime_sessions,lifetime_orders,first_order_date,last_order_date,repeat_rate_flag,user_value_band
u000764,2025-12-01,regular,1,web,1,0,,,0,no_spend
u000765,2025-08-14,regular,3,mobile,2,1,2025-12-22 04:54:50,2025-12-22 04:54:50,0,high
u000766,2025-11-29,regular,2,mobile,2,0,,,0,no_spend
u000767,2025-10-20,value,1,mobile,5,1,2025-11-16 07:36:48,2025-11-16 07:36:48,0,medium
u000768,2025-09-08,regular,1,mobile,3,1,2025-10-25 19:35:25,2025-10-25 19:35:25,0,medium
u000769,2025-07-10,value,2,web,1,0,,,0,no_spend
u000770,2025-12-14,regular,3,web,4,1,2025-12-10 04:11:58,2025-12-10 04:11:58,0,low
u000771,2026-01-06,value,1,web,2,0,,,0,no_spend
u000772,2025-11-10,premium,3,web,3,0,,,0,no_spend
u000773,2026-01-11,value,3,mobile,3,0,,,0,no_spend
u000774,2026-01-05,regular,3,web,3,0,,,0,no_spend
u000775,2025-08-03,value,1,web,6,1,2025-12-20 18:54:53,2025-12-20 18:54:53,0,medium
u000776,2025-11-23,regular,1,web,3,1,2025-12-08 01:20:48,2025-12-08 01:20:48,0,medium
u000777,2025-09-04,regular,3,web,3,0,,,0,no_spend
u000778,2025-10-03,regular,2,mobile,7,0,,,0,no_spend
u000779,2025-07-26,value,2,web,0,0,,,0,no_spend
u000780,2026-01-14,value,3,web,5,1,2026-01-07 19:11:51,2026-01-07 19:11:51,0,medium
u000781,2025-11-22,value,1,web,2,0,,,0,no_spend
u000782,2025-08-18,premium,3,mobile,3,0,,,0,no_spend
u000783,2025-09-09,regular,3,web,2,0,,,0,no_spend
u000784,2025-09-20,value,3,mobile,8,1,2025-12-19 01:21:03,2025-12-19 01:21:03,0,medium
u000785,2025-11-27,premium,2,web,4,0,,,0,no_spend
u000786,2026-01-03,value,3,web,4,1,2025-12-23 21:36:09,2025-12-23 21:36:09,0,medium
u000787,2025-08-29,regular,2,mobile,2,0,,,0,no_spend
u000788,2025-09-30,regular,3,web,3,0,,,0,no_spend
u000789,2025-10-26,premium,3,web,4,1,2026-01-15 19:01:18,2026-01-15 19:01:18,0,low
u000790,2025-09-14,regular,3,mobile,2,0,,,0,no_spend
u000791,2025-10-07,regular,2,web,0,0,,,0,no_spend
u000792,2025-07-15,premium,1,web,3,0,,,0,no_spend
u000793,2025-07-28,value,1,mobile,2,0,,,0,no_spend
u000794,2025-09-15,premium,2,web,7,1,2026-01-07 05:42:11,2026-01-07 05:42:11,0,low
u000795,2026-01-01,regular,2,web,0,0,,,0,no_spend
u000796,2025-09-04,premium,2,web,7,1,2026-01-17 00:42:13,2026-01-17 00:42:13,0,low
u000797,2025-08-14,value,2,mobile,6,2,2025-11-22 21:36:59,2025-12-23 01:14:43,1,high
u000798,2025-11-26,value,3,web,3,3,2025-11-01 18:44:02,2025-12-12 15:53:11,1,high
u000799,2026-01-08,regular,3,web,5,1,2025-10-29 10:11:41,2025-10-29 10:11:41,0,high
u000800,2025-09-27,regular,1,mobile,4,0,,,0,no_spend
u000801,2025-06-25,regular,3,mobile,3,1,2025-10-31 06:49:16,2025-10-31 06:49:16,0,low
u000802,2025-11-14,premium,2,mobile,1,0,,,0,no_spend
u000803,2025-09-18,regular,2,web,4,0,,,0,no_spend
u000804,2025-11-11,value,1,web,3,0,,,0,no_spend
u000805,2025-08-20,regular,3,web,2,0,,,0,no_spend
u000806,2025-06-23,value,3,mobile,2,0,,,0,no_spend
u000807,2025-09-03,value,3,web,4,0,,,0,no_spend
u000808,2025-11-18,value,3,mobile,1,0,,,0,no_spend
u000809,2025-09-13,regular,3,web,2,0,,,0,no_spend
u000810,2025-08-08,regular,2,mobile,1,0,,,0,no_spend
u000811,2025-09-28,regular,2,mobile,4,0,,,0,no_spend
u000812,2025-11-28,regular,2,web,3,0,,,0,no_spend
u000813,2025-07-18,regular,3,mobile,2,0,,,0,no_spend
u000814,2025-11-15,regular,1,mobile,5,0,,,0,no_spend
u000815,2025-11-10,premium,2,web,1,0,,,0,no_spend
u000816,2025-09-09,regular,3,web,4,2,2025-12-09 17:08:41,2026-01-14 22:12:19,1,high
u000817,2026-01-13,regular,2,mobile,4,0,,,0,no_spend
u000818,2025-12-28,regular,3,web,1,0,,,0,no_spend
u000819,2025-08-28,regular,2,web,8,0,,,0,no_spend
u000820,2025-06-29,premium,3,web,2,0,,,0,no_spend
u000821,2025-08-27,regular,3,mobile,3,0,,,0,no_spend
u000822,2025-08-05,regular,2,web,3,0,,,0,no_spend
u000823,2025-10-16,value,3,mobile,2,0,,,0,no_spend
u000824,2026-01-02,regular,2,web,5,0,,,0,no_spend
u000825,2025-12-23,regular,2,web,2,0,,,0,no_spend
u000826,2025-08-26,regular,2,mobile,4,1,2025-11-14 07:49:52,2025-11-14 07:49:52,0,medium
u000827,2025-09-21,regular,3,web,6,0,,,0,no_spend
u000828,2025-07-01,value,1,web,5,1,2025-10-30 08:45:06,2025-10-30 08:45:06,0,low
u000829,2025-10-15,premium,1,web,1,0,,,0,no_spend
u000830,2025-07-06,value,3,mobile,3,0,,,0,no_spend
u000831,2026-01-06,premium,2,web,2,1,2025-12-14 02:07:59,2025-12-14 02:07:59,0,medium
u000832,2025-12-22,value,2,web,2,0,,,0,no_spend
u000833,2025-08-07,regular,1,web,2,0,,,0,no_spend
u000834,2025-11-17,regular,2,web,6,0,,,0,no_spend
u000835,2025-10-20,regular,3,web,2,0,,,0,no_spend
u000836,2025-12-08,value,1,web,1,0,,,0,no_spend
u000837,2025-10-01,premium,2,web,4,0,,,0,no_spend
u000838,2025-08-02,regular,3,web,3,0,,,0,no_spend
u000839,2025-11-04,regular,1,mobile,1,0,,,0,no_spend
u000840,2025-07-10,regular,3,mobile,5,0,,,0,no_spend
u000841,2025-10-24,value,2,web,4,0,,,0,no_spend
u000842,2025-08-07,regular,3,web,4,0,,,0,no_spend
u000843,2025-11-14,value,3,web,3,0,,,0,no_spend
u000844,2025-12-14,value,3,mobile,1,0,,,0,no_spend
u000845,2025-07-16,regular,1,web,3,0,,,0,no_spend
u000846,2025-09-15,regular,2,web,3,1,2025-12-04 04:42:27,2025-12-04 04:42:27,0,low
u000847,2025-11-24,value,3,web,4,0,,,0,no_spend
u000848,2025-07-27,value,1,web,3,0,,,0,no_spend
u000849,2025-10-20,value,1,web,3,0,,,0,no_spend
u000850,2025-11-11,value,1,web,4,0,,,0,no_spend
u000851,2025-09-05,regular,3,mobile,1,0,,,0,no_spend
u000852,2025-12-15,value,3,mobile,1,0,,,0,no_spend
u000853,2025-10-08,premium,2,mobile,2,1,2025-11-27 11:31:37,2025-11-27 11:31:37,0,low
u000854,2025-11-02,value,3,mobile,1,0,,,0,no_spend
u000855,2025-07-23,value,2,web,4,0,,,0,no_spend
u000856,2025-06-28,premium,2,mobile,3,1,2025-10-24 16:50:38,2025-10-24 16:50:38,0,medium
u000857,2025-07-04,value,2,mobile,1,0,,,0,no_spend
u000858,2025-12-30,regular,2,mobile,1,0,,,0,no_spend
u000859,2025-12-25,premium,1,mobile,3,0,,,0,no_spend
u000860,2025-12-10,premium,3,web,2,0,,,0,no_spend
u000861,2025-08-04,regular,3,web,1,0,,,0,no_spend
u000862,2025-10-11,value,2,web,2,0,,,0,no_spend
u000863,2025-12-07,regular,2,web,6,0,,,0,no_spend
u000864,2025-11-12,premium,1,web,4,0,,,0,no_spend
u000865,2025-07-17,premium,3,web,2,0,,,0,no_spend
u000866,2025-12-28,value,3,web,5,0,,,0,no_spend
u000867,2025-07-27,regular,3,mobile,7,0,,,0,no_spend
u000868,2025-07-29,value,2,mobile,3,0,,,0,no_spend
u000869,2025-12-29,value,1,mobile,5,0,,,0,no_spend
u000870,2025-10-03,regular,1,web,2,0,,,0,no_spend
u000871,2025-09-09,value,1,mobile,3,1,2025-12-30 09:41:32,2025-12-30 09:41:32,0,low
u000872,2025-10-17,value,1,mobile,1,0,,,0,no_spend
u000873,2026-01-15,value,1,mobile,4,0,,,0,no_spend
u000874,2025-07-18,regular,3,mobile,2,0,,,0,no_spend
u000875,2025-11-29,value,1,web,3,0,,,0,no_spend
u000876,2025-09-01,regular,1,web,4,1,2025-10-29 03:45:19,2025-10-29 03:45:19,0,low
u000877,2025-07-18,value,3,mobile,2,0,,,0,no_spend
u000878,2025-09-20,premium,2,mobile,3,0,,,0,no_spend
u000879,2025-10-16,value,3,web,3,0,,,0,no_spend
u000880,2025-08-05,regular,2,web,5,0,,,0,no_spend
u000881,2025-09-16,value,3,web,3,0,,,0,no_spend
u000882,2025-11-03,value,2,web,5,0,,,0,no_spend
u000883,2025-10-22,value,2,mobile,2,0,,,0,no_spend
u000884,2025-11-22,value,3,mobile,2,0,,,0,no_spend
u000885,2025-12-16,value,2,web,4,0,,,0,no_spend
u000886,2025-09-17,regular,2,web,5,0,,,0,no_spend
u000887,2025-09-20,regular,2,web,4,1,2025-12-24 20:47:30,2025-12-24 20:47:30,0,low
u000888,2025-10-05,value,1,web,2,1,2025-12-17 07:11:17,2025-12-17 07:11:17,0,low
u000889,2025-10-20,regular,3,web,5,0,,,0,no_spend
u000890,2025-07-16,regular,2,mobile,1,0,,,0,no_spend
u000891,2025-08-28,value,1,mobile,4,1,2025-12-11 14:31:30,2025-12-11 14:31:30,0,high
u000892,2025-07-29,regular,1,web,6,0,,,0,no_spend
u000893,2025-09-12,value,3,mobile,2,0,,,0,no_spend
u000894,2026-01-13,value,2,mobile,5,0,,,0,no_spend
u000895,2025-10-23,regular,2,web,6,0,,,0,no_spend
u000896,2025-09-21,premium,3,mobile,4,1,2025-11-14 10:07:24,2025-11-14 10:07:24,0,high
u000897,2025-10-20,premium,1,mobile,6,1,2025-12-28 05:33:46,2025-12-28 05:33:46,0,medium
u000898,2025-11-10,premium,3,mobile,4,1,2025-11-18 02:00:40,2025-11-18 02:00:40,0,medium
u000899,2025-09-22,regular,2,web,3,1,2026-01-11 12:40:27,2026-01-11 12:40:27,0,low
u000900,2025-09-25,value,1,web,6,1,2025-10-25 19:37:15,2025-10-25 19:37:15,0,medium
u000901,2025-11-17,value,2,web,2,0,,,0,no_spend
u000902,2025-07-06,value,3,web,5,0,,,0,no_spend
u000903,2025-10-14,value,2,web,2,0,,,0,no_spend
u000904,2025-10-16,value,2,mobile,2,0,,,0,no_spend
u000905,2025-11-29,regular,2,web,4,0,,,0,no_spend
u000906,2026-01-15,value,2,web,4,0,,,0,no_spend
u000907,2025-12-07,value,2,mobile,5,0,,,0,no_spend
u000908,2025-10-07,regular,2,web,4,1,2025-12-17 08:38:28,2025-12-17 08:38:28,0,medium
u000909,2025-07-29,regular,2,web,5,0,,,0,no_spend
u000910,2025-10-24,premium,1,mobile,1,0,,,0,no_spend
u000911,2025-12-15,value,2,web,4,0,,,0,no_spend
u000912,2026-01-05,regular,2,web,1,0,,,0,no_spend
u000913,2025-12-13,value,2,mobile,4,0,,,0,no_spend
u000914,2025-08-02,regular,1,web,1,0,,,0,no_spend
u000915,2025-11-20,value,2,web,3,0,,,0,no_spend
u000916,2025-12-25,value,2,web,4,1,2025-12-02 09:40:14,2025-12-02 09:40:14,0,low
u000917,2025-11-13,regular,1,mobile,5,0,,,0,no_spend
u000918,2025-11-14,value,1,web,3,0,,,0,no_spend
u000919,2025-10-06,value,2,mobile,4,0,,,0,no_spend
u000920,2025-11-04,premium,3,web,2,0,,,0,no_spend
u000921,2025-08-24,value,1,mobile,3,0,,,0,no_spend
u000922,2025-07-12,regular,3,web,2,0,,,0,no_spend
u000923,2025-12-14,regular,2,web,3,0,,,0,no_spend
u000924,2026-01-07,value,3,web,4,0,,,0,no_spend
u000925,2025-12-20,regular,2,mobile,1,0,,,0,no_spend
u000926,2025-09-01,value,2,web,2,0,,,0,no_spend
u000927,2025-07-13,regular,2,web,1,0,,,0,no_spend
u000928,2025-08-21,value,3,web,5,0,,,0,no_spend
u000929,2025-12-17,value,2,web,1,0,,,0,no_spend
u000930,2025-11-08,value,2,mobile,2,0,,,0,no_spend
u000931,2026-01-12,premium,2,web,3,0,,,0,no_spend
u000932,2025-09-03,regular,3,web,1,0,,,0,no_spend
u000933,2025-10-17,premium,1,web,3,1,2025-12-13 09:52:21,2025-12-13 09:52:21,0,medium
u000934,2025-12-06,regular,2,web,1,0,,,0,no_spend
u000935,2025-08-11,regular,2,web,1,0,,,0,no_spend
u000936,2026-01-11,regular,3,web,3,0,,,0,no_spend
u000937,2025-10-25,premium,2,web,2,0,,,0,no_spend
u000938,2025-06-25,regular,2,mobile,1,1,2025-11-06 14:05:58,2025-11-06 14:05:58,0,high
u000939,2025-06-28,regular,3,web,4,0,,,0,no_spend
u000940,2025-12-25,regular,2,mobile,1,0,,,0,no_spend
u000941,2025-11-05,regular,1,web,4,0,,,0,no_spend
u000942,2025-11-30,value,1,web,1,0,,,0,no_spend
u000943,2025-12-05,regular,1,web,4,1,2025-12-28 16:52:17,2025-12-28 16:52:17,0,medium
u000944,2025-09-19,value,1,web,9,3,2025-11-09 12:23:41,2026-01-19 05:57:53,1,high
u000945,2025-12-08,regular,2,mobile,4,0,,,0,no_spend
u000946,2026-01-06,regular,3,mobile,1,0,,,0,no_spend
u000947,2025-07-29,regular,3,mobile,4,0,,,0,no_spend
u000948,2025-11-30,regular,1,mobile,3,0,,,0,no_spend
u000949,2025-08-27,regular,2,web,2,0,,,0,no_spend
u000950,2025-08-29,value,1,web,1,0,,,0,no_spend
u000951,2025-09-18,premium,3,mobile,3,1,2025-11-02 16:15:24,2025-11-02 16:15:24,0,high
u000952,2025-12-21,regular,1,web,2,0,,,0,no_spend
u000953,2025-06-28,value,2,web,3,0,,,0,no_spend
u000954,2025-09-22,value,2,mobile,3,0,,,0,no_spend
u000955,2025-11-13,value,2,mobile,4,1,2025-12-26 16:40:31,2025-12-26 16:40:31,0,medium
u000956,2025-07-16,regular,2,mobile,3,1,2025-11-30 21:41:20,2025-11-30 21:41:20,0,medium
u000957,2025-12-06,regular,3,web,6,1,2026-01-19 09:43:20,2026-01-19 09:43:20,0,high
u000958,2026-01-07,premium,1,mobile,6,1,2025-12-09 17:12:47,2025-12-09 17:12:47,0,medium
u000959,2025-07-12,regular,3,web,7,0,,,0,no_spend
u000960,2025-07-25,regular,2,web,2,0,,,0,no_spend
u000961,2026-01-14,regular,3,web,1,0,,,0,no_spend
u000962,2025-08-03,regular,3,mobile,4,1,2026-01-10 05:24:03,2026-01-10 05:24:03,0,high
u000963,2025-07-10,regular,3,mobile,3,0,,,0,no_spend
u000964,2026-01-09,value,1,mobile,3,0,,,0,no_spend
u000965,2025-12-27,premium,2,web,3,0,,,0,no_spend
u000966,2025-11-08,regular,2,web,4,1,2025-12-02 14:51:48,2025-12-02 14:51:48,0,low
u000967,2025-10-17,regular,2,web,6,1,2025-12-14 01:58:09,2025-12-14 01:58:09,0,high
u000968,2026-01-02,premium,2,mobile,0,0,,,0,no_spend
u000969,2025-11-08,regular,3,web,4,1,2025-11-01 18:56:57,2025-11-01 18:56:57,0,low
u000970,2025-11-08,value,3,web,7,1,2025-12-17 00:16:57,2025-12-17 00:16:57,0,medium
u000971,2025-12-17,regular,2,mobile,3,0,,,0,no_spend
u000972,2025-11-07,value,2,web,5,0,,,0,no_spend
u000973,2025-10-07,regular,3,mobile,2,0,,,0,no_spend
u000974,2025-09-13,value,3,web,4,0,,,0,no_spend
u000975,2025-10-07,regular,1,mobile,2,0,,,0,no_spend
u000976,2025-10-11,premium,2,web,2,0,,,0,no_spend
u000977,2025-09-07,value,3,web,2,0,,,0,no_spend
u000978,2025-09-25,regular,2,web,8,1,2025-12-11 16:52:14,2025-12-11 16:52:14,0,medium
u000979,2025-12-08,regular,2,web,1,0,,,0,no_spend
u000980,2025-09-18,regular,3,mobile,4,0,,,0,no_spend
u000981,2025-06-28,value,3,web,3,0,,,0,no_spend
u000982,2025-08-21,value,3,web,6,0,,,0,no_spend
u000983,2025-08-11,regular,3,mobile,8,0,,,0,no_spend
u000984,2025-12-07,regular,2,web,2,0,,,0,no_spend
u000985,2025-09-25,regular,2,mobile,2,0,,,0,no_spend
u000986,2025-08-21,value,2,mobile,7,0,,,0,no_spend
u000987,2025-12-10,regular,2,web,2,2,2025-10-31 17:50:31,2026-01-15 21:27:03,1,high
u000988,2025-06-27,regular,2,mobile,2,0,,,0,no_spend
u000989,2025-07-30,value,2,web,5,0,,,0,no_spend
u000990,2025-12-14,regular,2,web,4,1,2025-11-11 02:31:06,2025-11-11 02:31:06,0,high
u000991,2025-10-17,value,3,web,8,0,,,0,no_spend
u000992,2025-12-02,regular,2,mobile,3,0,,,0,no_spend
u000993,2025-12-16,premium,2,mobile,2,0,,,0,no_spend
u000994,2026-01-07,regular,1,web,4,2,2026-01-14 13:45:51,2026-01-16 13:06:14,1,medium
u000995,2025-07-06,regular,1,mobile,4,1,2025-11-05 07:29:22,2025-11-05 07:29:22,0,medium
u000996,2025-12-08,value,3,web,3,1,2026-01-02 01:03:49,2026-01-02 01:03:49,0,medium
u000997,2025-11-19,value,2,mobile,2,1,2026-01-03 22:32:40,2026-01-03 22:32:40,0,medium
u000998,2025-08-05,value,1,mobile,3,0,,,0,no_spend
u000999,2026-01-05,regular,3,mobile,2,0,,,0,no_spend
u001000,2025-09-16,regular,2,mobile,2,0,,,0,no_spend
u001001,2025-12-26,value,1,mobile,4,1,2026-01-14 07:26:26,2026-01-14 07:26:26,0,low
u001002,2025-10-28,value,2,web,1,0,,,0,no_spend
u001003,2025-10-12,value,1,mobile,2,0,,,0,no_spend
u001004,2025-07-26,regular,2,mobile,3,1,2025-11-05 22:28:19,2025-11-05 22:28:19,0,low
u001005,2026-01-01,regular,2,mobile,4,0,,,0,no_spend
u001006,2025-10-18,regular,1,web,3,1,2025-12-30 14:22:05,2025-12-30 14:22:05,0,medium
u001007,2025-06-24,premium,1,mobile,2,0,,,0,no_spend
u001008,2025-06-27,value,2,web,5,0,,,0,no_spend
u001009,2025-12-03,regular,1,web,7,0,,,0,no_spend
u001010,2025-07-27,regular,3,web,4,0,,,0,no_spend
u001011,2025-10-27,value,1,web,2,0,,,0,no_spend
u001012,2025-11-13,premium,2,mobile,4,0,,,0,no_spend
u001013,2025-08-21,value,2,web,4,0,,,0,no_spend
u001014,2025-10-20,regular,2,mobile,2,0,,,0,no_spend
u001015,2025-08-12,regular,1,mobile,5,0,,,0,no_spend
u001016,2026-01-08,premium,3,web,3,1,2025-12-22 22:55:33,2025-12-22 22:55:33,0,high
u001017,2025-12-21,regular,3,mobile,2,0,,,0,no_spend
u001018,2025-08-22,value,1,web,2,0,,,0,no_spend
u001019,2025-10-12,regular,1,mobile,3,0,,,0,no_spend
u001020,2025-10-06,regular,3,mobile,3,0,,,0,no_spend
u001021,2026-01-11,regular,2,web,6,0,,,0,no_spend
u001022,2025-09-14,regular,1,mobile,5,2,2025-10-31 01:02:46,2025-11-25 21:40:39,1,high
u001023,2025-10-19,value,1,web,2,0,,,0,no_spend
u001024,2026-01-04,regular,2,web,0,0,,,0,no_spend
u001025,2025-07-27,premium,3,mobile,2,1,2025-12-23 17:36:22,2025-12-23 17:36:22,0,low
u001026,2025-10-17,value,2,web,0,0,,,0,no_spend
u001027,2025-07-15,regular,3,mobile,4,0,,,0,no_spend
u001028,2025-10-31,premium,2,web,5,0,,,0,no_spend
u001029,2025-09-08,regular,2,web,3,0,,,0,no_spend
u001030,2026-01-12,premium,2,mobile,2,0,,,0,no_spend
u001031,2025-09-18,regular,2,web,2,0,,,0,no_spend
u001032,2025-07-22,premium,1,mobile,4,1,2025-12-06 17:57:22,2025-12-06 17:57:22,0,high
u001033,2025-12-15,value,1,web,3,0,,,0,no_spend
u001034,2025-12-12,regular,2,mobile,4,0,,,0,no_spend
u001035,2025-11-16,regular,3,mobile,3,0,,,0,no_spend
u001036,2025-11-27,regular,1,web,2,0,,,0,no_spend
u001037,2025-08-18,premium,2,web,2,1,2025-12-26 12:54:22,2025-12-26 12:54:22,0,high
u001038,2025-11-05,regular,2,web,2,0,,,0,no_spend
u001039,2025-07-01,regular,2,mobile,7,0,,,0,no_spend
u001040,2025-08-03,regular,3,web,1,0,,,0,no_spend
u001041,2026-01-05,regular,3,web,3,1,2026-01-11 06:13:20,2026-01-11 06:13:20,0,high
u001042,2025-11-25,regular,3,mobile,2,0,,,0,no_spend
u001043,2025-08-10,value,1,web,4,0,,,0,no_spend
u001044,2025-07-16,regular,2,web,3,0,,,0,no_spend
u001045,2026-01-08,premium,2,web,9,1,2026-01-09 23:45:09,2026-01-09 23:45:09,0,medium
u001046,2025-07-17,regular,1,web,4,0,,,0,no_spend
u001047,2025-08-16,regular,1,mobile,2,0,,,0,no_spend
u001048,2025-07-31,regular,1,mobile,5,0,,,0,no_spend
u001049,2025-06-25,regular,2,mobile,4,1,2026-01-08 14:34:26,2026-01-08 14:34:26,0,low
u001050,2025-08-28,value,2,mobile,4,1,2025-12-10 13:19:28,2025-12-10 13:19:28,0,low
u001051,2026-01-14,regular,1,web,4,0,,,0,no_spend
u001052,2025-09-03,regular,3,web,1,0,,,0,no_spend
u001053,2025-10-07,value,3,mobile,1,0,,,0,no_spend
u001054,2025-11-27,value,1,mobile,9,0,,,0,no_spend
u001055,2025-10-17,regular,3,mobile,8,1,2025-11-25 17:56:37,2025-11-25 17:56:37,0,low
u001056,2025-11-26,regular,1,web,6,1,2025-12-28 08:15:23,2025-12-28 08:15:23,0,high
u001057,2025-11-09,regular,3,mobile,1,0,,,0,no_spend
u001058,2025-10-29,value,3,mobile,3,0,,,0,no_spend
u001059,2025-11-06,regular,1,mobile,4,0,,,0,no_spend
u001060,2025-12-08,regular,3,mobile,6,1,2026-01-05 06:49:27,2026-01-05 06:49:27,0,medium
u001061,2025-11-19,regular,3,web,8,0,,,0,no_spend
u001062,2025-12-06,regular,3,web,0,0,,,0,no_spend
u001063,2025-07-24,value,3,web,3,0,,,0,no_spend
u001064,2025-11-12,premium,2,web,2,0,,,0,no_spend
u001065,2025-11-25,value,1,mobile,4,0,,,0,no_spend
u001066,2025-08-25,regular,3,web,4,2,2025-12-27 11:05:45,2026-01-03 07:44:32,1,high
u001067,2025-12-24,value,2,web,7,0,,,0,no_spend
u001068,2025-08-26,regular,2,web,7,1,2025-10-25 01:35:24,2025-10-25 01:35:24,0,high
u001069,2025-08-13,value,2,mobile,3,0,,,0,no_spend
u001070,2025-12-22,premium,2,web,5,1,2025-11-15 17:13:26,2025-11-15 17:13:26,0,medium
u001071,2025-08-14,regular,1,web,4,0,,,0,no_spend
u001072,2025-09-18,regular,3,mobile,2,0,,,0,no_spend
u001073,2025-09-08,value,1,web,4,0,,,0,no_spend
u001074,2025-12-29,value,3,web,0,0,,,0,no_spend
u001075,2025-09-27,regular,3,web,7,0,,,0,no_spend
u001076,2025-11-16,regular,2,mobile,1,0,,,0,no_spend
u001077,2025-12-07,regular,2,mobile,8,0,,,0,no_spend
u001078,2025-11-02,premium,2,mobile,7,2,2025-12-25 11:06:26,2026-01-16 05:39:14,1,high
u001079,2026-01-07,regular,3,web,5,0,,,0,no_spend
u001080,2025-12-08,premium,3,mobile,5,0,,,0,no_spend
u001081,2025-09-15,value,2,mobile,3,0,,,0,no_spend
u001082,2026-01-09,regular,1,web,3,0,,,0,no_spend
u001083,2025-10-11,regular,1,web,4,0,,,0,no_spend
u001084,2025-06-28,regular,2,web,4,0,,,0,no_spend
u001085,2025-08-17,premium,3,mobile,3,0,,,0,no_spend
u001086,2025-11-01,regular,3,web,5,2,2025-11-03 20:27:39,2025-12-13 19:39:25,1,high
u001087,2025-07-26,premium,1,web,1,0,,,0,no_spend
u001088,2025-10-24,regular,3,mobile,3,0,,,0,no_spend
u001089,2025-09-07,value,2,mobile,4,0,,,0,no_spend
u001090,2025-10-13,regular,3,mobile,5,0,,,0,no_spend
u001091,2025-06-23,regular,1,mobile,7,0,,,0,no_spend
u001092,2025-12-18,premium,2,web,4,0,,,0,no_spend
u001093,2025-09-07,regular,3,mobile,1,0,,,0,no_spend
u001094,2025-07-22,value,2,web,3,0,,,0,no_spend
u001095,2025-09-23,value,2,web,2,0,,,0,no_spend
u001096,2025-10-03,value,3,mobile,6,0,,,0,no_spend
u001097,2025-11-04,regular,1,web,5,0,,,0,no_spend
u001098,2025-10-11,value,1,web,4,0,,,0,no_spend
u001099,2025-07-02,regular,2,mobile,1,0,,,0,no_spend
u001100,2025-12-23,regular,2,web,3,0,,,0,no_spend
u001101,2025-09-27,regular,1,web,2,0,,,0,no_spend
u001102,2025-07-09,value,2,mobile,2,0,,,0,no_spend
u001103,2025-12-02,regular,3,mobile,3,0,,,0,no_spend
u001104,2025-11-09,value,2,mobile,1,0,,,0,no_spend
u001105,2025-11-06,premium,2,web,3,1,2026-01-16 15:30:55,2026-01-16 15:30:55,0,medium
u001106,2025-09-21,value,3,mobile,4,1,2025-11-26 18:13:11,2025-11-26 18:13:11,0,low
u001107,2025-09-17,value,2,mobile,3,0,,,0,no_spend
u001108,2025-10-14,value,3,web,8,0,,,0,no_spend
u001109,2025-07-04,regular,2,web,4,0,,,0,no_spend
u001110,2025-08-25,value,3,web,1,0,,,0,no_spend
u001111,2026-01-16,regular,2,web,4,0,,,0,no_spend
u001112,2025-11-09,regular,1,web,3,0,,,0,no_spend
u001113,2025-09-19,regular,3,mobile,2,0,,,0,no_spend
u001114,2025-08-09,value,2,mobile,3,1,2025-11-20 18:37:47,2025-11-20 18:37:47,0,low
u001115,2025-11-26,value,1,web,3,0,,,0,no_spend
u001116,2025-08-17,regular,1,mobile,6,0,,,0,no_spend
u001117,2025-07-27,value,2,web,2,0,,,0,no_spend
u001118,2025-07-25,regular,1,web,4,1,2026-01-12 19:44:02,2026-01-12 19:44:02,0,high
u001119,2025-11-23,regular,2,mobile,4,0,,,0,no_spend
u001120,2025-11-05,regular,1,web,0,0,,,0,no_spend
u001121,2025-07-08,value,2,mobile,4,0,,,0,no_spend
u001122,2025-07-17,regular,2,web,5,1,2025-12-30 16:51:53,2025-12-30 16:51:53,0,medium
u001123,2025-11-03,value,2,web,3,0,,,0,no_spend
u001124,2025-10-21,regular,2,web,2,1,2026-01-08 20:03:10,2026-01-08 20:03:10,0,medium
u001125,2025-11-14,value,1,web,5,0,,,0,no_spend
u001126,2025-07-30,premium,2,mobile,4,1,2025-10-25 02:42:22,2025-10-25 02:42:22,0,low
u001127,2025-11-23,regular,2,mobile,2,1,2025-11-23 12:59:48,2025-11-23 12:59:48,0,medium
u001128,2026-01-06,value,2,web,5,0,,,0,no_spend
u001129,2025-10-27,value,1,web,0,0,,,0,no_spend
u001130,2025-08-03,value,1,mobile,1,0,,,0,no_spend
u001131,2025-11-13,value,1,mobile,0,0,,,0,no_spend
u001132,2025-09-03,value,2,web,0,0,,,0,no_spend
u001133,2025-07-03,premium,2,web,2,1,2025-11-07 16:26:49,2025-11-07 16:26:49,0,high
u001134,2025-08-25,regular,3,web,4,1,2025-12-26 16:58:52,2025-12-26 16:58:52,0,high
u001135,2025-12-30,value,2,web,6,1,2026-01-16 00:54:05,2026-01-16 00:54:05,0,medium
u001136,2025-09-17,regular,2,web,3,0,,,0,no_spend
u001137,2025-12-22,value,2,web,1,0,,,0,no_spend
u001138,2025-10-08,premium,1,web,4,0,,,0,no_spend
u001139,2025-10-10,value,2,web,2,0,,,0,no_spend
u001140,2025-06-24,regular,2,web,5,1,2025-11-26 00:04:27,2025-11-26 00:04:27,0,low
u001141,2025-11-04,regular,2,mobile,6,0,,,0,no_spend
u001142,2025-07-16,value,1,mobile,0,0,,,0,no_spend
u001143,2025-10-01,value,3,web,1,1,2026-01-19 07:29:04,2026-01-19 07:29:04,0,medium
u001144,2025-08-17,regular,3,web,1,0,,,0,no_spend
u001145,2025-09-13,premium,1,web,2,0,,,0,no_spend
